s.no,cpu_times_user,cpu_times_nice,cpu_times_system,cpu_times_idle,cpu_times_iowait,cpu_times_irq,cpu_times_softirq,cpu_times_steal,cpu_times_guest,cpu_times_guest_nice,cpu_percent,cpu_count,cpu_stats_ctx_switches,cpu_stats_interrupts,cpu_soft_interrupts,cpu_syscalls,cpu_freq,cpu_loadavg,virtual_mem_total,virtual_mem_available,virtual_mem_percent,virtual_mem_used,virtual_mem_free,virtual_mem_active,virtual_mem_inactive,virtual_mem_buffers,virtual_mem_cached,virtual_mem_shared,virtual_mem_slab,swap_mem_total,swap_mem_used,swap_mem_free,swap_percent,swap_sin,swap_sout,disk_read_count,disk_write_count,disk_read_bytes,disk_write_bytes,disk_read_time,disk_write_time,disk_read_merged_count,disk_write_merged_count,disk_busy_count
4873,7224.62,10.83,95.14,10510.87,204.85,0,0.63,0,0,0,100,1,7469081,3640551,697980,0,2592,0.78,2072051712,564711424,72.7,1358249984,595513344,414846976,898207744,3588096,114700288,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30306,2632432128,1415369728,507660,536967,22127,137445,319444
4874,7226.61,10.83,95.16,10510.87,204.85,0,0.63,0,0,0,100,1,7469402,3641193,698049,0,2592,0.78,2072051712,545878016,73.7,1377079296,576675840,414855168,917172224,3596288,114700288,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30308,2632432128,1415382016,507660,536970,22127,137446,319448
4875,7228.58,10.83,95.19,10510.87,204.85,0,0.63,0,0,0,100,1,7469720,3641820,698112,0,2592,0.8,2072051712,527040512,74.6,1395916800,557838336,414855168,935907328,3596288,114700288,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30308,2632432128,1415382016,507660,536970,22127,137446,319448
4876,7230.56,10.83,95.21,10510.87,204.85,0,0.63,0,0,0,100,1,7470036,3642430,698175,0,2592,0.8,2072051712,508203008,75.5,1414754304,539000832,414855168,954847232,3604480,114692096,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30310,2632432128,1415394304,507660,536973,22127,137447,319452
4877,7232.54,10.83,95.24,10510.87,204.85,0,0.63,0,0,0,100,1,7470360,3643066,698249,0,2592,0.82,2072051712,491302912,76.3,1431646208,522096640,414863360,973598720,3604480,114704384,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30310,2632432128,1415394304,507660,536973,22127,137447,319452
4878,7234.52,10.83,95.26,10510.87,204.85,0,0.63,0,0,0,100,1,7470668,3643688,698316,0,2592,0.82,2072051712,472465408,77.2,1450483712,503259136,414863360,992477184,3604480,114704384,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30310,2632432128,1415394304,507660,536973,22127,137447,319452
4879,7236.5,10.83,95.28,10510.87,204.85,0,0.63,0,0,0,100,1,7470987,3644315,698375,0,2592,0.82,2072051712,453627904,78.1,1469321216,484421632,414863360,1011273728,3604480,114704384,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30310,2632432128,1415394304,507660,536973,22127,137447,319452
4880,7238.48,10.83,95.32,10510.87,204.85,0,0.63,0,0,0,100,1,7471319,3644932,698449,0,2592,0.83,2072051712,434536448,79,1488408576,465326080,414871552,1030053888,3612672,114704384,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72930,30312,2632432128,1415406592,507660,536977,22127,137448,319460
4881,7240.48,10.83,95.32,10510.87,204.85,0,0.63,0,0,0,100,1,7471724,3645556,698518,0,2592,0.83,2072051712,363991040,82.4,1569054720,404893696,405102592,1069281280,3608576,94494720,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72939,30315,2632612352,1415422976,507670,536978,22127,137448,319476
4882,7242.15,10.83,95.64,10510.87,204.86,0,0.63,0,0,0,99,1,7472163,3646232,698631,0,2592,0.84,2072051712,829542400,60,1103224832,870154240,405413888,624193536,3600384,95072256,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72974,30315,2633452032,1415422976,507699,536978,22127,137448,319504
4883,7244.15,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7472528,3646874,698708,0,2592,0.84,2072051712,829542400,60,1103216640,870154240,405536768,624070656,3608576,95072256,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72974,30317,2633452032,1415447552,507699,536984,22127,137452,319512
4884,7246.15,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7473121,3647531,698786,0,2592,0.84,2072051712,829665280,60,1102979072,870154240,405544960,624308224,3608576,95309824,26030080,87945216,470282240,470282240,0,100,46596096,546275328,72991,30317,2633689600,1415447552,507716,536984,22127,137452,319524
4885,7248.16,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7473437,3648179,698851,0,2592,0.86,2072051712,829665280,60,1102979072,870154240,405549056,624336896,3608576,95309824,26030080,87945216,470282240,470269952,12288,100,46628864,546275328,72993,30317,2633722368,1415447552,507717,536984,22133,137452,319532
4886,7250.16,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7473759,3648859,698920,0,2592,0.86,2072051712,829665280,60,1102974976,870154240,405549056,624353280,3616768,95305728,26030080,87945216,470282240,470261760,20480,100,46645248,546275328,72994,30319,2633738752,1415459840,507725,536987,22136,137453,319552
4887,7252.16,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7474091,3649481,698993,0,2592,0.87,2072051712,829669376,60,1102970880,870154240,405557248,624369664,3616768,95309824,26030080,87945216,470282240,470249472,32768,100,46661632,546275328,72995,30319,2633755136,1415459840,507731,536987,22139,137453,319564
4888,7254.17,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7474423,3650121,699074,0,2592,0.87,2072051712,829730816,60,1102843904,870154240,405684224,624381952,3616768,95436800,26030080,87945216,470282240,470241280,40960,100,46678016,546275328,73003,30319,2633898496,1415459840,507737,536987,22142,137453,319580
4889,7256.17,10.83,95.65,10510.87,204.86,0,0.63,0,0,0,100,1,7474784,3650762,699162,0,2592,0.87,2072051712,829886464,59.9,1102499840,870154240,405991424,624381952,3616768,95780864,26030080,87945216,470282240,470233088,49152,100,46678016,546275328,73016,30319,2634242560,1415459840,507749,536987,22142,137453,319592
4890,7258.18,10.83,95.66,10510.87,204.86,0,0.63,0,0,0,100,1,7475121,3651445,699234,0,2592,0.88,2072051712,829911040,59.9,1102487552,870154240,406040576,624402432,3624960,95784960,26030080,87945216,470282240,470220800,61440,100,46694400,546275328,73017,30321,2634258944,1415472128,507750,536990,22145,137454,319604
4891,7260.18,10.83,95.66,10510.87,204.86,0,0.63,0,0,0,100,1,7475482,3652080,699295,0,2592,0.88,2072051712,829911040,59.9,1102487552,870154240,406040576,624402432,3624960,95784960,26030080,87945216,470282240,470216704,65536,100,46694400,546275328,73017,30321,2634258944,1415472128,507750,536990,22145,137454,319604
4892,7262.18,10.83,95.66,10510.87,204.86,0,0.63,0,0,0,100,1,7475808,3652745,699362,0,2592,0.89,2072051712,825716736,60.1,1106681856,865959936,406040576,624381952,3633152,95776768,26030080,87945216,470282240,470216704,65536,100,46694400,546275328,73017,30323,2634258944,1415484416,507750,536994,22145,137455,319612
4893,7264.19,10.83,95.66,10510.87,204.86,0,0.63,0,0,0,100,1,7476118,3653364,699427,0,2592,0.89,2072051712,825716736,60.1,1106673664,865959936,406040576,624381952,3633152,95784960,26030080,87945216,470282240,470216704,65536,100,46694400,546275328,73017,30323,2634258944,1415484416,507750,536994,22145,137455,319612
4894,7266.19,10.83,95.66,10510.87,204.86,0,0.63,0,0,0,100,1,7476438,3654019,699493,0,2592,0.89,2072051712,825720832,60.1,1106673664,865959936,406048768,624435200,3633152,95784960,26030080,87945216,470282240,470204416,77824,100,46743552,546275328,73019,30323,2634308096,1415484416,507751,536994,22155,137455,319620
4895,7268.19,10.83,95.66,10510.87,204.86,0,0.63,0,0,0,100,1,7476763,3654665,699557,0,2592,0.9,2072051712,825720832,60.1,1106673664,865959936,406048768,624459776,3633152,95784960,26030080,87945216,470282240,470192128,90112,100,46768128,546275328,73021,30323,2634332672,1415484416,507752,536994,22159,137455,319624
4896,7269.94,10.83,95.71,10511.07,204.86,0,0.63,0,0,0,80,1,7489636,3655105,699628,0,2592,0.9,2072051712,825757696,60.1,1106575360,865959936,406110208,624480256,3641344,95875072,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73025,30325,2634353152,1415496704,507753,536997,22160,137456,319644
4897,7269.95,10.83,95.71,10513.06,204.86,0,0.63,0,0,0,1,1,7489954,3655298,699682,0,2592,0.83,2072051712,825769984,60.1,1106575360,865959936,406142976,624484352,3641344,95875072,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73025,30326,2634353152,1415504896,507753,536997,22160,137457,319648
4898,7269.96,10.83,95.71,10515.05,204.86,0,0.63,0,0,0,1,1,7490257,3655477,699728,0,2592,0.83,2072051712,825769984,60.1,1106575360,865959936,406142976,624484352,3649536,95866880,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73025,30328,2634353152,1415549952,507753,537004,22160,137466,319656
4899,7269.97,10.83,95.71,10517.03,204.87,0,0.63,0,0,0,1,1,7490553,3655661,699783,0,2592,0.83,2072051712,825774080,60.1,1106567168,865959936,406151168,624484352,3649536,95875072,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73025,30335,2634353152,1415582720,507753,537005,22160,137467,319660
4900,7269.98,10.83,95.72,10519.01,204.87,0,0.63,0,0,0,2,1,7490852,3655839,699831,0,2592,0.76,2072051712,825774080,60.1,1106567168,865959936,406151168,624484352,3649536,95875072,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73025,30335,2634353152,1415582720,507753,537005,22160,137467,319660
4901,7270.17,10.83,95.72,10520.79,204.9,0,0.63,0,0,0,19,1,7491406,3656597,700220,0,2592,0.76,2072051712,722309120,65.1,1201782784,754245632,423829504,733016064,3649536,112373760,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73352,30335,2650851840,1415582720,508172,537005,22160,137467,319968
4902,7272.09,10.83,95.76,10520.79,204.92,0,0.63,0,0,0,100,1,7491744,3657222,700297,0,2592,0.78,2072051712,703217664,66.1,1220870144,735150080,423837696,751968256,3657728,112373760,26030080,87945216,470282240,470183936,98304,100,46776320,546275328,73352,30337,2650851840,1415595008,508172,537014,22160,137468,319980
4903,7274.09,10.83,95.77,10520.79,204.92,0,0.63,0,0,0,100,1,7492054,3657821,700359,0,2592,0.78,2072051712,684384256,67,1239703552,716312576,423837696,770912256,3657728,112377856,26030080,87945216,470282240,470179840,102400,100,46784512,546275328,73353,30337,2650860032,1415595008,508173,537014,22161,137468,319984
4904,7276.07,10.83,95.8,10520.79,204.92,0,0.63,0,0,0,100,1,7492366,3658433,700422,0,2592,0.78,2072051712,665288704,67.9,1258799104,697217024,423837696,789790720,3665920,112369664,26030080,87945216,470282240,470171648,110592,100,46800896,546275328,73354,30339,2650876416,1415607296,508173,537017,22164,137469,319996
4905,7278.05,10.83,95.8,10520.79,204.92,0,0.63,0,0,0,100,1,7493128,3659363,700534,0,2592,0.88,2072051712,646885376,68.8,1277026304,678637568,424185856,808177664,3665920,112721920,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30339,2651220480,1415607296,508192,537017,22164,137469,320008
4906,7280.03,10.83,95.82,10520.79,204.92,0,0.63,0,0,0,100,1,7493441,3659973,700598,0,2592,0.88,2072051712,628047872,69.7,1295863808,659800064,424185856,826933248,3665920,112721920,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30339,2651220480,1415607296,508192,537017,22164,137469,320008
4907,7282.03,10.83,95.83,10520.79,204.92,0,0.63,0,0,0,100,1,7493762,3660608,700667,0,2592,0.89,2072051712,609210368,70.6,1314697216,640962560,424189952,845770752,3674112,112717824,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30341,2651220480,1415619584,508192,537020,22164,137470,320012
4908,7284.02,10.83,95.84,10520.79,204.92,0,0.63,0,0,0,100,1,7494074,3661255,700733,0,2592,0.89,2072051712,590376960,71.5,1333530624,622125056,424198144,864305152,3674112,112721920,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30341,2651220480,1415619584,508192,537020,22164,137470,320012
4909,7286.01,10.83,95.86,10520.79,204.92,0,0.63,0,0,0,100,1,7494390,3661886,700797,0,2592,0.89,2072051712,571797504,72.4,1352110080,603545600,424198144,882855936,3674112,112721920,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30341,2651220480,1415619584,508192,537020,22164,137470,320012
4910,7288,10.83,95.86,10520.79,204.92,0,0.63,0,0,0,100,1,7494722,3662492,700866,0,2592,0.9,2072051712,553218048,73.3,1370689536,584966144,424198144,901505024,3682304,112713728,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30343,2651220480,1415631872,508192,537024,22164,137471,320016
4911,7289.99,10.83,95.88,10520.79,204.92,0,0.63,0,0,0,100,1,7495031,3663087,700936,0,2592,0.9,2072051712,534642688,74.2,1389260800,566386688,424206336,920092672,3682304,112721920,26030080,87945216,470282240,470167552,114688,100,46800896,546275328,73372,30343,2651220480,1415631872,508192,537024,22164,137471,320016
4912,7291.99,10.83,95.89,10520.79,204.92,0,0.63,0,0,0,100,1,7495356,3663723,701006,0,2592,0.91,2072051712,239878144,88.4,1684025344,271622144,424210432,1214496768,3682304,112721920,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30348,2651220480,1415701504,508192,537030,22164,137481,320028
4913,7293.87,10.83,96,10520.79,204.92,0,0.63,0,0,0,100,1,7495716,3664382,701091,0,2592,0.91,2072051712,905654272,56.3,1018249216,937398272,424243200,523812864,3690496,112713728,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30350,2651220480,1415730176,508192,537038,22164,137486,320036
4914,7295.86,10.83,96.01,10520.79,204.92,0,0.63,0,0,0,100,1,7496067,3665017,701162,0,2592,0.91,2072051712,846045184,59.2,1077854208,877785088,424251392,609619968,3690496,112721920,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30350,2651220480,1415730176,508192,537038,22164,137486,320036
4915,7297.84,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7496693,3665789,701239,0,2592,0.91,2072051712,875433984,57.8,1048461312,907173888,424280064,537649152,3690496,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30351,2651220480,1415742464,508192,537038,22164,137487,320040
4916,7299.85,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7497011,3666464,701306,0,2592,0.91,2072051712,875433984,57.8,1048461312,907173888,424280064,537649152,3698688,112717824,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30353,2651220480,1415767040,508192,537043,22164,137491,320048
4917,7301.85,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7497330,3667102,701377,0,2592,0.92,2072051712,875433984,57.8,1048453120,907173888,424280064,537649152,3698688,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30353,2651220480,1415767040,508192,537043,22164,137491,320048
4918,7303.86,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7497659,3667794,701452,0,2592,0.92,2072051712,875438080,57.8,1048453120,907173888,424288256,537649152,3698688,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30353,2651220480,1415767040,508192,537043,22164,137491,320048
4919,7305.86,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7498016,3668488,701526,0,2592,0.92,2072051712,875438080,57.8,1048453120,907173888,424288256,537649152,3706880,112717824,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30355,2651220480,1415779328,508192,537046,22164,137492,320052
4920,7307.86,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7498340,3669149,701599,0,2592,0.93,2072051712,875442176,57.7,1048444928,907173888,424296448,537649152,3706880,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30361,2651220480,1415808000,508192,537047,22164,137493,320056
4921,7309.87,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7498646,3669853,701661,0,2592,0.93,2072051712,875442176,57.7,1048444928,907173888,424296448,537649152,3706880,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30361,2651220480,1415808000,508192,537047,22164,137493,320056
4922,7311.87,10.83,96.03,10520.79,204.92,0,0.63,0,0,0,100,1,7499011,3670598,701726,0,2592,0.93,2072051712,875442176,57.7,1048444928,907173888,424296448,537616384,3715072,112717824,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30363,2651220480,1415820288,508192,537056,22164,137494,320068
4923,7313.87,10.83,96.04,10520.79,204.92,0,0.63,0,0,0,100,1,7499327,3671273,701790,0,2592,0.93,2072051712,875446272,57.7,1048436736,907173888,424304640,537628672,3715072,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30363,2651220480,1415820288,508192,537056,22164,137494,320068
4924,7315.87,10.83,96.04,10520.79,204.92,0,0.63,0,0,0,100,1,7499631,3672008,701850,0,2592,0.93,2072051712,875446272,57.7,1048436736,907173888,424304640,537628672,3715072,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30363,2651220480,1415820288,508192,537056,22164,137494,320068
4925,7317.87,10.83,96.04,10520.79,204.92,0,0.63,0,0,0,100,1,7499962,3672740,701918,0,2592,0.94,2072051712,875446272,57.7,1048436736,907173888,424304640,537636864,3723264,112717824,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30365,2651220480,1415832576,508192,537059,22164,137495,320072
4926,7319.88,10.83,96.04,10520.79,204.92,0,0.63,0,0,0,100,1,7500266,3673524,701979,0,2592,0.94,2072051712,875446272,57.7,1048428544,907173888,424304640,537636864,3723264,112726016,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73372,30365,2651220480,1415832576,508192,537059,22164,137495,320072
4927,7321.83,10.83,96.09,10520.79,204.92,0,0.63,0,0,0,100,1,7513127,3674014,702039,0,2592,0.86,2072051712,875511808,57.7,1048293376,907173888,424431616,537640960,3723264,112861184,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73375,30365,2651240960,1415832576,508192,537059,22164,137495,320080
4928,7321.93,10.83,96.1,10522.67,204.93,0,0.63,0,0,0,1,1,7513456,3674195,702094,0,2592,0.86,2072051712,875520000,57.7,1048289280,907173888,424435712,537661440,3731456,112857088,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73375,30367,2651240960,1415865344,508192,537062,22164,137501,320084
4929,7321.94,10.83,96.1,10524.65,204.93,0,0.63,0,0,0,1,1,7513746,3674374,702141,0,2592,0.86,2072051712,875520000,57.7,1048281088,907173888,424435712,537661440,3731456,112865280,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73375,30367,2651240960,1415865344,508192,537062,22164,137501,320084
4930,7321.95,10.83,96.11,10526.64,204.93,0,0.63,0,0,0,2,1,7514054,3674558,702187,0,2592,0.79,2072051712,875520000,57.7,1048281088,907173888,424435712,537661440,3731456,112865280,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73375,30367,2651240960,1415865344,508192,537062,22164,137501,320084
4931,7321.96,10.83,96.11,10528.62,204.93,0,0.63,0,0,0,1,1,7514357,3674733,702234,0,2592,0.79,2072051712,875520000,57.7,1048281088,907173888,424435712,537661440,3739648,112857088,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73375,30369,2651240960,1415877632,508192,537065,22164,137502,320088
4932,7321.96,10.83,96.11,10530.61,204.93,0,0.63,0,0,0,0,1,7514693,3675134,702299,0,2592,0.81,2072051712,606576640,70.7,1317224448,638222336,424513536,826544128,3739648,112865280,26030080,87945216,470282240,470220800,61440,100,46800896,546328576,73375,30369,2651240960,1415877632,508192,537065,22164,137502,320088
4933,7323.85,10.83,96.15,10530.69,204.93,0,0.63,0,0,0,100,1,7515020,3675760,702373,0,2592,0.81,2072051712,606576640,70.7,1317224448,638222336,424513536,845492224,3739648,112865280,26030080,87945216,470282240,470208512,73728,100,46833664,546328576,73377,30371,2651273728,1415885824,508193,537065,22170,137502,320096
4934,7325.82,10.83,96.18,10530.69,204.93,0,0.63,0,0,0,100,1,7515350,3676373,702443,0,2592,0.81,2072051712,590577664,71.5,1333219328,622223360,424513536,864219136,3747840,112861184,26030080,87945216,470282240,470200320,81920,100,46850048,546328576,73378,30373,2651290112,1415910400,508194,537070,22173,137506,320108
4935,7327.82,10.83,96.19,10530.69,204.93,0,0.63,0,0,0,100,1,7515667,3676993,702511,0,2592,0.83,2072051712,572002304,72.4,1351794688,603643904,424521728,882900992,3747840,112865280,26030080,87945216,470282240,470192128,90112,100,46850048,546328576,73378,30373,2651290112,1415910400,508194,537070,22173,137506,320108
4936,7329.8,10.83,96.21,10530.69,204.93,0,0.63,0,0,0,100,1,7515970,3677623,702571,0,2592,0.83,2072051712,553164800,73.3,1370632192,584806400,424521728,901652480,3747840,112865280,26030080,87945216,470282240,470179840,102400,100,46882816,546328576,73379,30373,2651322880,1415910400,508194,537070,22180,137506,320112
4937,7331.8,10.83,96.22,10530.69,204.93,0,0.63,0,0,0,100,1,7516329,3678243,702659,0,2592,0.84,2072051712,535105536,74.2,1388691456,566743040,424529920,919891968,3756032,112861184,26030080,87945216,470282240,470167552,114688,100,46882816,546328576,73380,30375,2651326976,1415922688,508195,537074,22180,137507,320124
4938,7333.79,10.83,96.23,10530.69,204.93,0,0.63,0,0,0,100,1,7516657,3678847,702732,0,2592,0.84,2072051712,516272128,75.1,1407520768,547905536,424538112,938352640,3756032,112869376,26030080,87945216,470282240,470159360,122880,100,46882816,546328576,73380,30382,2651326976,1415955456,508195,537075,22180,137508,320128
4939,7335.77,10.83,96.25,10530.69,204.93,0,0.63,0,0,0,100,1,7516980,3679466,702799,0,2592,0.84,2072051712,497950720,76,1425842176,529584128,424538112,956620800,3756032,112869376,26030080,87945216,470282240,470151168,131072,100,46911488,546328576,73382,30382,2651355648,1415955456,508228,537075,22185,137508,320164
4940,7337.76,10.83,96.26,10530.69,204.93,0,0.63,0,0,0,100,1,7517310,3680078,702871,0,2592,0.85,2072051712,479887360,76.8,1443905536,511520768,424538112,974778368,3764224,112861184,26030080,87945216,470282240,470138880,143360,100,46911488,546328576,73382,30384,2651355648,1415967744,508228,537084,22185,137509,320176
4941,7339.76,10.83,96.28,10530.69,204.93,0,0.63,0,0,0,100,1,7517618,3680708,702936,0,2592,0.85,2072051712,461312000,77.7,1462472704,492941312,424546304,993226752,3764224,112873472,26030080,87945216,470282240,470138880,143360,100,46911488,546328576,73382,30384,2651355648,1415967744,508228,537084,22185,137509,320176
4942,7341.74,10.83,96.3,10530.69,204.93,0,0.63,0,0,0,100,1,7517934,3681332,702997,0,2592,0.87,2072051712,442474496,78.6,1481310208,474103808,424546304,1012076544,3764224,112873472,26030080,87945216,470282240,470138880,143360,100,46911488,546328576,73382,30384,2651355648,1415967744,508228,537084,22185,137509,320176
4943,7343.73,10.83,96.31,10530.69,204.93,0,0.63,0,0,0,100,1,7518265,3681937,703070,0,2592,0.87,2072051712,429572096,79.3,1494212608,461201408,424558592,1025036288,3776512,112861184,26030080,87945216,470282240,470138880,143360,100,46911488,546328576,73382,30388,2651355648,1416016896,508228,537090,22185,137516,320188
4944,7345.34,10.83,96.58,10530.69,205.06,0,0.63,0,0,0,87.1,1,7519008,3682822,703383,0,2592,0.87,2072051712,835256320,59.7,1102614528,881020928,397291520,617844736,2539520,85876736,26030080,87945216,470282240,470282240,0,100,46911488,546471936,73639,30397,2666240512,1416160256,508548,537092,22185,137542,320376
4945,7347.34,10.83,96.59,10530.69,205.06,0,0.63,0,0,0,100,1,7519724,3683733,703737,0,2592,0.88,2072051712,841936896,59.4,1087475712,879214592,399392768,632717312,2539520,102821888,26030080,87945216,470282240,470282240,0,100,46911488,546471936,73916,30397,2683009536,1416160256,508812,537092,22185,137542,320596
4946,7349.27,10.83,96.59,10530.69,205.12,0,0.63,0,0,0,94.9,1,7520428,3684421,703863,0,2592,0.88,2072051712,819417088,60.5,1107480576,854179840,399712256,657403904,2547712,107843584,26030080,87945216,470282240,470282240,0,100,46911488,546471936,73970,30399,2688039424,1416172544,508911,537113,22185,137543,320728
4947,7351.27,10.83,96.59,10530.69,205.12,0,0.63,0,0,0,100,1,7520728,3685093,703931,0,2592,0.89,2072051712,819417088,60.5,1107472384,854179840,399712256,657403904,2547712,107851776,26030080,87945216,470282240,470282240,0,100,46911488,546471936,73970,30399,2688039424,1416172544,508911,537113,22185,137543,320728
4948,7353.28,10.83,96.59,10530.69,205.12,0,0.63,0,0,0,100,1,7521073,3685781,704016,0,2592,0.89,2072051712,819228672,60.5,1107361792,853663744,399912960,657858560,2547712,108478464,26030080,87945216,470282240,470282240,0,100,46911488,546471936,73981,30399,2688666112,1416172544,508921,537113,22185,137543,320740
4949,7355.28,10.83,96.59,10530.69,205.12,0,0.63,0,0,0,100,1,7521613,3686628,704226,0,2592,0.89,2072051712,814546944,60.7,1107423232,844374016,400957440,666030080,2555904,117698560,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74104,30401,2697894400,1416184832,509039,537116,22185,137544,320844
4950,7357.28,10.83,96.6,10530.69,205.12,0,0.63,0,0,0,100,1,7521947,3687314,704302,0,2592,0.9,2072051712,814411776,60.7,1107410944,844115968,400986112,666247168,2560000,117964800,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74107,30403,2698160640,1416193024,509041,537117,22185,137544,320852
4951,7359.28,10.83,96.6,10530.69,205.12,0,0.63,0,0,0,100,1,7522306,3688022,704386,0,2592,0.9,2072051712,814141440,60.7,1107382272,843599872,400986112,666738688,2560000,118509568,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74122,30403,2698632704,1416193024,509054,537117,22185,137544,320884
4952,7361.28,10.83,96.61,10530.69,205.12,0,0.63,0,0,0,100,1,7522698,3688680,704473,0,2592,0.9,2072051712,813674496,60.7,1107374080,842567680,401203200,667619328,2568192,119541760,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74138,30405,2699664896,1416217600,509067,537121,22185,137548,320912
4953,7363.28,10.83,96.61,10530.69,205.12,0,0.63,0,0,0,100,1,7523022,3689348,704552,0,2592,0.9,2072051712,804900864,61.2,1115762688,833404928,401440768,668168192,2568192,120315904,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74150,30405,2700426752,1416217600,509077,537121,22185,137548,320932
4954,7365.28,10.83,96.61,10530.69,205.12,0,0.63,0,0,0,100,1,7523328,3690038,704614,0,2592,0.9,2072051712,804900864,61.2,1115762688,833404928,401440768,668168192,2568192,120315904,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74150,30405,2700426752,1416217600,509077,537121,22185,137548,320932
4955,7367.28,10.83,96.61,10530.69,205.12,0,0.63,0,0,0,100,1,7523641,3690709,704685,0,2592,0.91,2072051712,804900864,61.2,1115758592,833404928,401440768,668168192,2576384,120311808,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74150,30407,2700426752,1416229888,509077,537124,22185,137549,320936
4956,7369.29,10.83,96.61,10530.69,205.12,0,0.63,0,0,0,100,1,7523942,3691381,704750,0,2592,0.91,2072051712,804904960,61.2,1115754496,833404928,401444864,668176384,2576384,120315904,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74150,30413,2700426752,1416262656,509077,537125,22185,137551,320940
4957,7371.29,10.83,96.61,10530.69,205.12,0,0.63,0,0,0,100,1,7524254,3692057,704812,0,2592,0.92,2072051712,804904960,61.2,1115754496,833404928,401444864,668176384,2576384,120315904,26030080,87945216,470282240,470282240,0,100,46911488,546471936,74150,30413,2700426752,1416262656,509077,537125,22185,137551,320940
